Date,Close,High,Low,Open,Volume
2023-10-10,387.6700744628906,390.0393659950197,385.8737108953685,386.2426736597898,3289600
2023-10-11,389.3110656738281,389.4664324394617,386.4562643258205,388.6701888780325,4181800
2023-10-12,386.9709167480469,390.155861467378,384.7181726537748,389.8451575588732,3872900
2023-10-13,384.9317932128906,389.34020304089523,383.51408255997666,388.2235358753554,3769800
2023-10-16,388.9615173339844,389.9616668227682,386.7961319055851,387.01947719007933,5150900
2023-10-17,388.97119140625,390.8355629064151,385.79596656934007,386.1067000915642,4214600
2023-10-18,383.7665100097656,388.22348807289313,382.7954900491755,387.3301663037296,7329300
2023-10-19,380.513671875,386.0776281550407,379.80484611129737,384.49486052582307,6708900
2023-10-20,375.7750244140625,380.4650676597732,375.62937733911036,380.037816484461,7549600
2023-10-23,375.11474609375,378.6395535503024,372.7260451129413,374.30881250599856,5537100
2023-10-24,377.9210205078125,378.95029940430555,375.3477936333992,377.02766901093406,4451500
2023-10-25,372.5901184082031,376.44506943330737,372.0172200988277,376.3674008630455,5471200
2023-10-26,368.0165710449219,372.28905301432235,367.1911981383702,371.5413783004601,6959400
2023-10-27,366.3852844238281,369.85183303903347,365.0549917255173,369.5022504193691,5638800
2023-10-30,370.7937316894531,371.7064929800223,367.73502421424826,368.90026022060374,5795800
2023-10-31,373.0367736816406,373.33778751683093,369.53137600432535,371.26951013536376,4523200
2023-11-01,377.1441345214844,377.8044209612849,373.4736803749528,373.9300609269395,5549200
2023-11-02,384.310302734375,384.43654007841644,380.5621796771599,380.5718697268082,4752200
2023-11-03,387.8642883300781,389.23343028782955,386.31065017448327,386.3883483805137,5981400
2023-11-06,388.6119384765625,389.11688788412226,386.9126533341267,388.52455022521895,4007100
2023-11-07,389.7091979980469,390.3889239119359,387.6603598392585,388.6605093431241,3358600
2023-11-08,390.0296325683594,390.83556616309033,387.9807648743751,390.3403364599928,3731900
2023-11-09,387.08746337890625,391.20457908296567,386.6699022184734,391.1366005646183,4145600
2023-11-10,393.1271667480469,393.369921762726,387.5729604600416,388.9809217652723,3992800
2023-11-13,392.7290344238281,393.73887384569383,391.1462671487331,391.8939418495105,2872900
2023-11-14,400.2738952636719,401.52651945383786,398.01143153451994,398.1570786186832,6973100
2023-11-15,401.14776611328125,402.7014039952018,400.4195011342414,401.5556075401418,4414800
2023-11-16,401.71099853515625,401.9537535428199,399.81749762210757,400.7787979698383,3798900
2023-11-17,402.3033142089844,402.7694145005401,400.9050429674973,401.94404153209314,4696200
2023-11-20,405.3328857421875,406.08059013371604,401.9828844042868,401.992574454066,3517600
2023-11-21,404.2745056152344,404.7600156661197,403.26463641210194,404.33276445068606,5248200
2023-11-22,406.0223388671875,407.1584157337263,404.97362061618827,405.9543603515675,3692800
2023-11-24,406.2456359863281,406.36215364597393,405.7309965674398,406.0708594968594,1351300
2023-11-27,405.5368347167969,406.401027166557,405.13871293362894,405.6824818001069,3632600
2023-11-28,405.9349060058594,407.10014187882,404.63374273985494,405.1581018460051,3382400
2023-11-29,405.6727294921875,408.9159326968526,405.2746077410369,407.8866538799963,4092600
2023-11-30,407.245849609375,407.53717343759416,404.4978755922607,406.4107864948173,4405700
2023-12-01,409.634521484375,410.12975121354697,406.12915317877344,406.6923317931172,4973600
2023-12-04,407.5759582519531,407.7021956034625,405.40088275881124,406.5175499224089,5806100
2023-12-05,407.4497375488281,408.28483025968336,405.88640938255014,406.2165526667359,3419300
2023-12-06,405.75042724609375,409.4500409299111,405.36202514949713,409.3917524639001,4201800
2023-12-07,408.92572021484375,409.4500793927556,407.12932701200725,407.64396650580744,3248300
2023-12-08,410.6637878417969,411.1007290580627,407.9740435001206,408.18766908357674,5125300
2023-12-11,412.25628662109375,412.4019337078096,409.98410316878295,410.1685993563501,5247100
2023-12-12,414.3051452636719,414.3051452636719,411.0036533274292,411.9261342448819,5982600
2023-12-13,419.94677734375,420.0729850630224,414.1497862466244,414.50905893703487,8659100
2023-12-14,421.17999267578125,422.7433209030532,418.74272260154015,421.6363733344403,8349100
2023-12-15,420.5390625,421.66544929416517,419.7136895453847,420.63617042992763,5326000
2023-12-18,422.91802978515625,423.7530927033529,421.8596216144952,422.0441177723622,4280500
2023-12-19,425.49127197265625,425.5204013884109,423.31619657449494,423.40358482175895,4061500
2023-12-20,419.349609375,426.3893097106717,419.16435175389176,424.6342719644131,5783200
2023-12-21,423.4349670410156,423.7859924350294,420.1003596975434,422.3136912995033,4621600
