Date,Close,High,Low,Open,Volume
2023-05-26,78.26544189453125,78.48211415264925,71.93760687915986,71.97708265288297,82500000
2023-05-30,77.3611831665039,88.76688927514746,76.92494393058544,80.42158038093608,116912000
2023-05-31,77.80607604980469,79.12634319629244,76.0890601766754,76.54840587653939,89998000
2023-06-01,76.07173156738281,77.59711406950125,75.61045357119266,77.09924035307947,80792000
2023-06-02,78.19512939453125,79.32857549651682,75.80690779230126,76.13817951557202,62815000
2023-06-05,77.26104736328125,77.92550853267804,76.50798059560358,77.92550853267804,26222000
2023-06-06,76.07654571533203,77.2321358759802,74.76494801764176,77.2321358759802,37823000
2023-06-07,76.32981872558594,77.56437520173368,75.83676463797391,76.05921902806641,28957000
2023-06-08,77.4439926147461,77.52199638007255,75.9590557190669,76.54937017067138,21909000
2023-06-09,77.48445129394531,78.74886631462176,77.41319212018652,77.59808833286966,19241000
2023-06-12,82.37068176269531,82.62491219393452,78.11039159855738,78.11039159855738,51065000
2023-06-13,81.96235656738281,83.13142845280193,80.98780550095275,82.92631317011056,38990000
2023-06-14,85.33861541748047,85.56588210491643,81.58679381791713,82.42266913003002,43524000
2023-06-15,85.07380676269531,85.51100111540981,83.87872608836173,85.16817979164395,33814000
2023-06-16,83.59849548339844,85.70168056427327,83.34234011578171,85.63715865294644,68299000
2023-06-20,83.5907974243164,84.4613436442368,82.91477206049753,83.0736670051609,27535000
2023-06-21,82.06405639648438,83.8395967244158,81.76781047753455,83.25872338732665,23229000
2023-06-22,81.5577163696289,82.18506364632485,80.86841360983499,81.8152437746949,23464000
2023-06-23,79.59435272216797,80.93714241662767,79.27487724867575,80.74255287719335,37413000
2023-06-26,79.54402923583984,81.03203194965121,79.40752478003067,79.8702852997729,21372000
2023-06-27,82.13569641113281,82.29059990928178,79.48303678807699,80.2265543750582,24923000
2023-06-28,82.09117126464844,83.11641357376799,81.03785398692571,81.19953064773993,19445000
2023-06-29,83.50753021240234,83.53366260494111,81.94303601771179,82.72140905064593,23386000
2023-06-30,83.97803497314453,84.66928036334254,83.67791868764749,84.08356168536386,23145000
2023-07-03,84.8503189086914,84.87839387514431,83.7350388351432,84.09324763495026,9038000
2023-07-05,83.43878936767578,84.89485412081352,83.42814584624978,83.97513125860395,14440000
2023-07-06,82.09695434570312,82.66814421212773,81.74164842662061,81.80651406318687,23939000
2023-07-07,81.9759521484375,83.06412471324104,81.77361446481132,82.33221833198228,19409000
2023-07-10,84.9752197265625,85.11462697818727,82.12409251569434,82.12409251569434,30622000
2023-07-11,85.39344787597656,85.48542091174392,83.70697025706501,85.30244243318107,25498000
2023-07-12,86.15826416015625,86.89791140470004,85.3885993759743,86.06629112778066,28197000
2023-07-13,86.19794464111328,87.0285898137318,85.02748235775522,87.0285898137318,25912000
2023-07-14,86.02562713623047,87.45554479205481,85.7913367019547,85.7913367019547,18510000
2023-07-17,88.13323211669922,88.41011139729152,86.1417930696904,86.26087346668417,26819000
2023-07-18,87.46329498291016,88.08966737150314,86.96276876434473,87.71016413074624,24513000
2023-07-19,87.26385498046875,87.70919144536651,85.74002916215379,86.8669203176786,24118000
2023-07-20,86.00238800048828,87.808906064597,85.77584570126399,86.40899859591384,28268000
2023-07-21,86.81658935546875,88.21068396393251,86.53389710754574,87.56591253001848,74287000
2023-07-24,87.28514862060547,87.65787868586914,86.57260880597057,87.20867185355357,19992000
2023-07-25,88.87287139892578,89.37532533552277,87.19123209767557,87.19123209767557,20042000
2023-07-26,86.46223449707031,88.15935525532646,85.93557597731379,88.00252398104641,19877000
2023-07-27,86.50483703613281,88.08482009666139,85.77584078478884,87.95412120340697,21922000
2023-07-28,87.11089324951172,87.47588260274371,86.5455087502201,87.06539422257842,18791000
2023-07-31,87.00053405761719,87.22804397906009,86.25991916822433,86.8892017725088,14952000
2023-08-01,89.0674819946289,89.12750230529522,86.90856043113276,87.03248619686738,19683000
2023-08-02,86.3857650756836,88.38978278964153,86.19116812268017,88.32201436013396,26877000
2023-08-03,85.67708587646484,86.67909092602387,85.29951789996967,85.83585971782679,18281000
2023-08-04,85.35470581054688,86.51354959178208,84.55309580952775,85.67709147797355,21156000
2023-08-07,86.84658813476562,86.87659828429358,85.70516838405086,85.93848381680726,11146000
2023-08-08,85.50088500976562,86.2211654410202,84.55599012242183,86.17179605514383,14081000
2023-08-09,82.36128234863281,85.5367306314827,82.16669274272915,85.45831866502708,24672000
2023-08-10,81.60322570800781,83.40393810538531,81.03880887311605,82.59264476340172,20186000
2023-08-11,80.33111572265625,80.97395196260982,79.7231349866132,80.74257168808107,20331000
2023-08-14,82.68751525878906,82.69525600016424,80.10068210218779,80.46372878164604,17688000
2023-08-15,81.56644439697266,82.73787444410505,80.97976547357764,82.21411860608694,14035000
2023-08-16,80.64380645751953,82.72623582259526,80.54408532017267,82.0766265856114,16003000
2023-08-17,80.07359313964844,81.2663249576908,80.0648774173945,80.98460031513984,19228000
2023-08-18,79.95161437988281,80.1771891022162,78.61172711956306,79.38622987773051,17759000
2023-08-21,83.75633239746094,83.96932099331893,80.52570252589285,80.74739945697475,30012000
2023-08-22,82.85115051269531,84.6867112620082,82.37579647287619,84.55698733141257,17079000
2023-08-23,84.86387634277344,85.01974744069952,82.29060354102164,82.36515251469211,19692000
2023-08-24,82.72238159179688,88.08579327094101,82.52875960791074,87.35873215917515,30934000
2023-08-25,82.466796875,84.17263358950088,81.0968995473288,82.97022585190378,24181000
2023-08-28,83.36328887939453,83.65856722802701,82.01081551067259,82.90923665122621,14306000
2023-08-29,86.15631866455078,86.43804330973487,82.91213476997149,83.10382157170756,27822000
2023-08-30,86.38382720947266,87.00633658822218,85.10881307243987,86.39447811744793,23234000
2023-08-31,89.34725952148438,89.42276869620859,86.5280779869948,86.93856633535616,55203000
2023-09-01,84.47081756591797,87.31226127437269,83.70987590358611,87.31226127437269,65017000
2023-09-05,84.43692016601562,85.48539921245077,83.93639405079503,84.17939277675448,24808000
2023-09-06,84.44659423828125,84.94033980736826,83.91122741047201,84.46886364290371,20142000
2023-09-07,82.97118377685547,83.42232575428132,81.3728091486698,83.2103047575065,27789000
2023-09-08,83.02153015136719,83.33907788606439,82.30221717008645,82.77466101439323,16810000
2023-09-11,83.17546844482422,84.1300394759126,81.8694691456071,84.10777006654274,15710000
2023-09-12,81.76007080078125,83.0912422676491,81.48318412210097,82.3138367719365,16680000
2023-09-13,82.57426452636719,83.17256935128006,81.73296830446921,82.01856333625916,17413000
2023-09-14,84.38561248779297,84.87257755714302,82.77465176511366,83.16480585349979,19648000
2023-09-15,82.4532470703125,84.04871918119859,81.60323514480599,84.04871918119859,50190000
2023-09-18,82.29059600830078,82.9034220491488,81.3224713493796,81.57225064313218,16541000
2023-09-19,82.21314239501953,82.39030790360485,81.1772493289575,81.9023752138214,13126000
2023-09-20,80.84746551513672,82.7378045364128,80.82605510978775,82.7378045364128,13681000
2023-09-21,78.68555450439453,80.06193991865855,77.39386013377161,77.39580585925687,53654000
2023-09-22,80.70242309570312,80.84843418058439,78.88217484033785,78.96588558489722,27764000
2023-09-25,81.17063903808594,81.62521843475547,80.11158511899534,80.59731097609897,15648000
2023-09-26,79.44772338867188,80.81826409740623,78.96297042755084,80.71118979227029,17641000
2023-09-27,79.5080795288086,80.1768001534073,78.29815014159685,79.74656458553225,15352000
2023-09-28,80.98665618896484,81.65441128336364,79.3007372144771,79.83512843609226,16180000
2023-09-29,80.84843444824219,82.1586279131365,80.10184035669656,81.41981672263671,16481000
2023-10-02,81.27381896972656,81.62521549219488,80.15927478266904,80.70048350197503,14676000
2023-10-03,79.31534576416016,81.35168858730894,78.73909168372957,80.49996582197066,18761000
2023-10-04,80.18944549560547,80.8484374159816,79.4584246057499,79.85070362686994,16417000
2023-10-05,80.19432830810547,80.65863636281372,79.37861626861313,79.82930424411065,11474000
2023-10-06,82.27739715576172,82.58206658943539,79.01261817333919,79.76019267355434,21103000
2023-10-09,83.31112670898438,83.38219023808117,81.55414426240029,81.81014823094709,15760000
2023-10-10,83.55741882324219,84.93379689919303,83.29557020004661,83.4347638454862,14718000
2023-10-11,85.12944793701172,85.20536836280654,83.37635670806219,83.68395214149618,14334000
2023-10-12,88.15086364746094,89.35106427087022,85.31146369106885,85.31146369106885,43871000
2023-10-13,85.9685287475586,90.12785918601371,85.86242728189762,88.48184202681334,28312000
2023-10-16,87.85592651367188,89.14275641770784,86.72678204597423,86.72678204597423,21150000
2023-10-17,86.08727264404297,86.92244189118948,84.29621747867543,86.16027448204126,33008000
2023-10-18,86.34327697753906,87.18039937980201,85.19174167322853,85.65411140375932,20404000
2023-10-19,84.4743423461914,86.58272143547715,84.26409261073069,86.34229810405809,26620000
2023-10-20,83.09212493896484,85.16254023137141,82.91788596486089,85.16254023137141,26953000
2023-10-23,83.92826080322266,85.03598738854245,82.03986769437903,83.51359112405598,16456000
2023-10-24,85.76702880859375,85.95100385074502,84.01588316760437,84.10154708038098,14972000
2023-10-25,82.70277404785156,85.53536450025003,82.35722207430507,85.37378014949945,21432000
2023-10-26,80.47562408447266,83.16901272784226,79.65699363488152,82.5353301401843,27917000
2023-10-27,81.60574340820312,81.78582697807708,80.64986495840374,80.79198460361293,18236000
2023-10-30,81.88705444335938,82.68329427109818,80.51456057537142,81.87245407680058,20889000
2023-10-31,81.89874267578125,82.30075778524738,81.04507417721047,82.14403776501824,14747000
2023-11-01,83.02496337890625,83.11160015104083,81.33417243210133,81.96006481327149,18684000
2023-11-02,84.81211853027344,85.70764984298992,83.71218206732344,83.90685858992994,18759000
2023-11-03,85.91984558105469,86.38902535925824,84.78876265341816,85.41562789042153,18041000
2023-11-06,85.7397689819336,86.23230489039608,84.80336258233852,85.81082509562391,12870000
2023-11-07,87.3935546875,87.77805078225047,85.28517576580478,85.8847933187512,19365000
2023-11-08,88.68917083740234,88.86243696947415,87.5084420928952,87.60578036356792,15280000
2023-11-09,88.7135009765625,90.50650194664668,88.4390051418399,88.8225210202216,24486000
2023-11-10,93.20475006103516,93.34394369591789,89.37832498439238,89.72193861574216,36272000
2023-11-13,92.17391967773438,92.7063651974715,91.54607420337574,92.47761621706893,16893000
2023-11-14,94.70767211914062,95.07854075069305,92.98378910776673,93.67392751522716,23886000
2023-11-15,94.94517517089844,95.56328454646129,94.1187617995268,95.34523707165141,16099000
2023-11-16,93.40235900878906,94.29301861354764,92.5233811840397,93.83552059976016,26198000
2023-11-17,95.17198181152344,95.77159196599754,92.570086650749,93.27190679477013,19789000
2023-11-20,96.92214965820312,97.32708332460977,94.71156801133249,94.71156801133249,18674000
2023-11-21,95.50975799560547,96.46368331311412,94.57821594712735,94.90624891870908,43344000
2023-11-22,94.61422729492188,96.17069626248473,94.51688903713699,95.75213507021996,33743000
2023-11-24,95.282958984375,95.37932438314807,94.10320321343697,94.90236170310794,23158000
2023-11-27,92.49610900878906,95.49124852417003,92.40752652557657,95.0181773669669,96962000
2023-11-28,92.11746215820312,92.55646086664851,90.93088904164199,91.49351557306186,39025000
2023-11-29,91.58014678955078,93.39066652843171,91.43802714656135,92.31116769448175,34843000
2023-11-30,90.11032104492188,91.73492015588481,89.39390045589246,91.59669938026761,49571000
2023-12-01,90.52595520019531,90.90557957950088,88.38448396173146,89.79201572372888,29612000
2023-12-04,89.93899536132812,90.62037051548172,89.2060213562638,89.61485387518816,25009000
2023-12-05,88.88287353515625,89.28683440910304,88.17521607183215,88.73492411828397,37066000
2023-12-06,87.96006774902344,89.64696685052849,87.90750346564673,89.58759252930827,24813000
2023-12-07,89.77254486083984,89.95360128901869,87.96007941229114,88.14502729118229,43517000
2023-12-08,91.91791534423828,92.54380766444413,88.6307534451565,90.31569962474931,69668000
2023-12-11,100.18596649169922,101.18563870063862,93.06556149538817,93.15510943012848,101184000
2023-12-12,104.37545013427734,105.06754166512576,99.73234794552575,100.06427977584347,90242000
2023-12-13,106.07014465332031,107.05229783286802,103.42736680947017,103.95884690752244,71654000
2023-12-14,107.70545196533203,109.16262949121378,106.12757262598976,106.31252051022165,66964000
2023-12-15,109.96859741210938,111.92901972512398,106.55002471792366,106.60843361216092,118544000
2023-12-18,111.64867401123047,112.11785373609118,108.88812052934269,109.0983776857486,54741000
2023-12-19,111.43648529052734,112.50040893025835,110.74512815375475,111.6731274649704,36020000
2023-12-20,108.58110046386719,111.61055161342328,108.47157912870945,110.76370847769992,34523000
2023-12-21,110.23468780517578,111.02970234784593,109.0328850271207,110.75883099595008,24106000
2023-12-22,109.71541595458984,110.69524383176474,108.88911190259734,110.30213838552673,19089000
2023-12-26,110.68451690673828,111.03752926927542,109.817142172902,109.9364443410304,16793000
2023-12-27,110.1251449584961,111.43549894928837,109.81124849130185,111.08639600235155,20055000
2023-12-28,109.7574691772461,110.71872025623253,109.4289051966295,110.66493692888774,21247000
2023-12-29,109.15509796142578,109.95011234938502,109.000596798157,109.66457354877726,20558000
2024-01-02,106.13642883300781,107.76164952777427,105.32576942787917,106.79551158885752,28831000
2024-01-03,103.51570892333984,105.12137514036016,103.19594096623685,104.65199269428715,34735000
2024-01-04,102.57988739013672,104.58354583077168,102.41951473745586,103.45508070579264,25658000
2024-01-05,102.6063003540039,103.21062240807665,101.84649231280827,102.83316918862896,22475000
2024-01-08,105.1067123413086,105.41474481846996,102.8722682677321,103.31231572947421,33110000
2024-01-09,105.85379791259766,106.44639182484124,104.11513946021547,104.20412180430876,23225000
2024-01-10,105.66605377197266,105.89976393747784,103.90881832721657,105.64454491648037,17643000
2024-01-11,107.56410217285156,107.69317768093286,105.07345442454965,106.03275082245212,25757000
2024-01-12,108.31706237792969,109.10034130136157,107.5670352633705,108.7492836692088,26882000
2024-01-16,109.02896881103516,110.13200833461424,107.43209847260616,108.77276497956366,26145000
2024-01-17,107.92494201660156,108.8480546734526,106.60873132618217,108.18114584219981,18314000
2024-01-18,111.85990905761719,112.11806756189814,109.70565866691037,110.00097086744074,32228000
2024-01-19,118.44001770019531,119.00717854855137,113.04215286441469,113.17025850531815,53077000
2024-01-22,119.34942626953125,120.40846311731094,118.14859363074692,118.93382717799673,31222000
2024-01-23,119.91757202148438,119.98309084269201,117.688999527816,119.39832305345544,16952000
2024-01-24,122.61260223388672,125.61271833705916,120.37718079422517,121.48120507763562,34805000
2024-01-25,120.2784194946289,125.26557944213964,120.16107200931263,125.26557944213964,36356000
2024-01-26,117.8219985961914,119.41886887790034,117.36729108721137,119.27120905284073,25818000
2024-01-29,119.08247375488281,119.6594154037643,117.83275183376169,118.80279895542566,21526000
2024-01-30,118.14274597167969,120.08284779050604,117.76430797870162,118.98469496766891,20683000
2024-01-31,115.38904571533203,117.07294360353015,114.83263558666104,116.31313565590023,27400000
2024-02-01,117.34577941894531,117.64696309789535,115.30202769708313,116.10779289098063,19411000
2024-02-02,119.72493743896484,120.73703988281322,117.84839983470528,118.200434818602,26689000
2024-02-05,121.55943298339844,122.0141479677791,119.51078713439372,119.98114695826716,22045000
2024-02-06,119.55967712402344,124.39623757750246,118.51237566672788,123.56113742917168,25354000
2024-02-07,122.92454528808594,123.1641194776314,119.95571883327844,120.66956964226821,25768000
2024-02-08,124.6553726196289,126.72944400193852,123.70194766062738,123.89654199691313,29326000
2024-02-09,125.50416564941406,125.73005712822297,122.13539987478131,122.43267419490218,26293000
2024-02-12,123.70097351074219,126.15250559531248,123.11425101782726,126.14664157843328,24778000
2024-02-13,122.3955078125,122.80816746446727,119.99384982610025,120.77908342873997,31907000
2024-02-14,123.42912292480469,124.48327319966182,121.38537132324227,124.11559337860685,27306000
2024-02-15,123.70781707763672,125.16777816468762,121.73055422833974,125.1628914841622,21873000
2024-02-16,121.79216766357422,124.7453493844401,121.49000664599433,123.11816668331558,21268000
2024-02-20,119.94104766845703,121.03333643502756,118.57300090102602,120.85144746633057,26329000
2024-02-21,120.029052734375,120.08772274100046,117.60294649651509,119.10496282712064,20579000
2024-02-22,127.6026840209961,128.19723262004433,124.82258814120715,125.33499574648536,40819000
2024-02-23,126.76854705810547,129.04211428323876,126.0302629066054,127.94200688572067,23115000
2024-02-26,128.01632690429688,128.96095589186626,127.26629972464877,128.1014073757558,16282000
2024-02-27,126.75486755371094,128.29110562047435,126.36273941871727,128.01631750274058,12126000
2024-02-28,126.08895111083984,126.97881947078078,125.45821860064396,126.43903145325466,10967000
2024-02-29,127.17143249511719,127.94493058269269,125.87966278629423,127.44719047957837,27536000
2024-03-01,136.8211212158203,137.66110814860448,129.07929014577624,129.659171346039,44488000
2024-03-04,137.1232452392578,140.6347912408858,135.454014971551,137.21028037067404,34854000
2024-03-05,131.30393981933594,136.4133341083469,130.28891275975442,136.4133341083469,36040000
2024-03-06,132.0128936767578,136.39670129128282,131.72539272332494,136.07889545740457,43196000
2024-03-07,137.58773803710938,138.30158127954024,134.25123224507487,135.14110041865177,62832000
2024-03-08,127.97622680664062,138.17349826401366,127.2780357850966,136.33998585318852,74025000
2024-03-11,126.45075988769531,127.0277016046251,122.48450567096818,124.96537295916269,31105000
2024-03-12,126.32950592041016,127.88530576406501,123.14163670744692,127.80804398105926,42789000
2024-03-13,123.0037612915039,125.44941461584162,122.46495061233917,125.44941461584162,37838000
2024-03-14,123.43401336669922,124.49598982354797,122.01023601572084,123.46041636421081,38029000
2024-03-15,120.81625366210938,123.93273252262047,120.28526915681093,122.57251184608312,88823000
2024-03-18,120.98638916015625,123.49365910044173,120.44464654347964,122.62335250383786,25737000
2024-03-19,121.06169128417969,121.28268861417328,117.73789800638723,119.00228742972108,24491000
2024-03-20,125.30802154541016,126.4854824078994,120.45577092664955,121.67644768589574,40946000
2024-03-21,132.37869262695312,137.8397941637135,129.2361748018171,130.44604004370004,72468000
2024-03-22,132.91587829589844,135.150008432483,132.19703185732791,132.5751110387582,38624000
2024-03-25,132.7302703857422,133.40393789093193,131.34460449300232,132.08703682194178,21237000
2024-03-26,130.75735473632812,135.5153291367344,130.66110795791968,134.01771248182607,23522000
2024-03-27,129.5042724609375,132.5751035964542,127.274068443189,132.5751035964542,25583000
2024-03-28,130.1602783203125,130.6198743092594,128.79720931250174,129.42276094611577,19856000
2024-04-01,132.60064697265625,133.84980226557025,130.1602822556618,130.18679020548504,17252000
2024-04-02,131.4713134765625,131.82582172772734,127.99980588727516,129.2155603019238,24694000
2024-04-03,133.8723602294922,135.2089210891572,130.14650296854097,130.4146093298967,28650000
2024-04-04,129.38348388671875,137.87614211141073,129.1379744296282,136.0436621609955,27014000
2024-04-05,131.53707885742188,133.67792899691477,129.059402468459,130.21821483389454,19438000
2024-04-08,131.2100830078125,131.83858665766738,129.21163230646667,130.96948852000594,17139000
2024-04-09,131.01170349121094,133.5060729098174,128.51339309449494,133.29886437255948,17986000
2024-04-10,129.8617401123047,131.1757042525553,129.1851205816003,129.92361197398424,17467000
2024-04-11,135.7628173828125,136.6869094376575,129.9874555721427,130.87423570014334,31713000
2024-04-12,131.99273681640625,134.19643261767985,131.261123536374,132.77248097173472,27823000
2024-04-15,128.7147216796875,134.53918804042684,128.25415167329768,134.53918804042684,24370000
2024-04-16,130.51873779296875,131.2316952862974,128.74517754589772,129.1752986474027,18923000
2024-04-17,125.95912170410156,132.28049589168864,125.84029296601011,131.89849071890615,24718000
2024-04-18,123.63758850097656,126.94312535194531,123.29092475545885,126.48648133625848,24888000
2024-04-19,118.30708312988281,123.73676977272547,117.60492216729115,123.63758598725657,44797000
2024-04-22,120.2466049194336,121.10490653391206,117.89757207658903,120.25053091300873,25162000
2024-04-23,122.67518615722656,123.5305432909633,120.59621518465963,120.6109451531692,22025000
2024-04-24,123.42448425292969,126.25275065461867,122.25979026238444,124.11976725290144,20108000
2024-04-25,127.11695098876953,128.4534971363435,123.44216085662556,124.95941510414649,30410000
2024-04-26,131.99273681640625,133.14760809881008,127.9722802891702,128.64693670214112,24100000
2024-04-29,131.45755004882812,132.86776095518795,130.18876482023077,131.99374786906267,13372000
2024-04-30,127.69143676757812,132.41308872402243,127.57163401607932,130.50105479175267,22113000
2024-05-01,122.05355834960938,126.91562417142671,121.90526967637082,125.53684369988643,30958000
2024-05-02,121.63224792480469,124.17375902299439,120.13365740726853,123.37143288828078,29480000
2024-05-03,125.5152359008789,126.08187515319258,122.4738645791413,123.63856601709058,24898000
2024-05-06,128.67739868164062,128.7225625897549,125.21669549150029,126.31165803089182,16287000
2024-05-07,127.97032165527344,129.52979503438777,127.346718113987,129.27937062113375,12413000
2024-05-08,130.15635681152344,131.3878301532824,126.53459763940401,127.02660556940468,13918000
2024-05-09,128.2217254638672,129.78708789838973,127.86131329053343,129.41588673599892,12170000
2024-05-10,130.885986328125,131.98586378114416,129.16840930605466,129.16840930605466,16300000
2024-05-13,131.34854125976562,133.39903361439355,130.6218279125299,132.37869492870215,18507000
2024-05-14,135.52418518066406,135.7166637741711,130.19858945551107,130.8408341046128,19420000
2024-05-15,141.03733825683594,141.31034466707425,134.53722630489574,135.52122717986794,32757000
2024-05-16,138.67648315429688,141.94371841074104,137.98218180144974,140.0385779156482,28395000
2024-05-17,137.02276611328125,139.4032219075876,135.6960200301013,138.70499443422128,18174000
2024-05-20,138.8630828857422,139.14885622865438,136.81356460125397,137.0924749484631,27170000
2024-05-21,137.40670776367188,138.4074013832979,136.8430131112544,137.35563988724468,15333000
2024-05-22,136.72325134277344,137.9763327328778,135.93565498450445,137.09347857305792,21002000
2024-05-23,136.82635498046875,140.33321152236437,135.32482716586412,140.27724363298321,31039000
2024-05-24,138.25521850585938,138.81891328777408,136.70163384959503,137.46468519960462,16730000
2024-05-28,138.70794677734375,139.17245780491305,136.75271183752963,138.4673522724032,22919000
2024-05-29,136.5690460205078,137.39690612702594,135.81582473945653,137.39690612702594,26861000
2024-05-30,133.9578399658203,135.79424617295194,133.12899068930852,135.4230299466213,21717000
2024-05-31,130.46861267089844,133.80754979650422,128.3778565937104,133.69068407509036,73091000
2024-06-03,129.8155975341797,132.86973612339264,127.91339352307925,132.8402761840039,26278000
2024-06-04,130.69154357910156,130.8064463070638,128.35331502224778,129.66825297010143,23048000
2024-06-05,138.77078247070312,138.89451119934265,131.6460935723304,132.18229135565463,32947000
2024-06-06,137.61001586914062,139.71353925242389,136.33042667233838,139.6330114299605,20172000
2024-06-07,138.1373748779297,139.9403949490571,137.1926489429184,138.24932563547924,17859000
2024-06-10,141.45960998535156,142.3022001787483,138.381900580732,138.44769843844506,31042000
2024-06-11,143.4786834716797,143.86954463455262,139.07915777467556,141.2367012041317,34844000
2024-06-12,146.86471557617188,147.87523920620194,144.98804596006596,147.3056555399494,56697000
2024-06-13,164.8831787109375,170.4670506065517,162.28372134690113,167.9284761141277,89061000
2024-06-14,170.3874969482422,171.5855843520019,165.18859719998426,165.65604518958182,69705000
2024-06-17,179.60195922851562,180.98958825375075,174.66329877327126,176.76682228011722,87528000
2024-06-18,177.0142822265625,181.8360915783338,175.29474201441946,180.65469718929512,86797000
2024-06-20,170.34034729003906,177.23328303351127,169.12851896358907,177.10658732676674,68157000
2024-06-21,162.8837432861328,168.3212741572264,162.17568587547308,166.52021717848638,99289000
2024-06-24,156.85751342773438,163.63441428139816,156.70481545342625,161.7675394903663,58575000
2024-06-25,155.73248291015625,158.22001103330166,154.0784050088497,157.63778042237416,53329000
2024-06-26,156.83685302734375,159.41598804994206,155.02317722318733,157.39050728539902,46479000
2024-06-27,156.310791015625,158.17864328701629,154.76804208792237,156.8368610491816,31649000
2024-06-28,158.16973876953125,161.48972457787914,156.2457413250479,157.21906687553857,69377000
2024-07-01,161.64439392089844,162.4275911158845,156.9846103757121,158.432790859207,47623000
